contract_id,blocked,day_or_month_contract,rt_log,n_urls_log,n_urls_1_log,has_urls,has_many_urls,has_both_competitors,has_urls_1,days_from_last_url_log,has_top_urls,has_bottom_urls,n_requests_log,n_requests_1_log,has_requests,has_requests_1,has_many_requests,days_from_last_request,n_types,has_repeated,has_repeated_last_week,has_repeated_last_month,has_top_types,has_bottom_types,lda_urls,lda_requests,has_urls__has_requests_1,has_urls__has_bottom_types,has_many_urls__has_both_competitors,has_many_urls__has_top_urls,has_many_urls__has_many_requests,has_many_urls__has_repeated_last_month,has_many_urls__day_or_month_contract,has_both_competitors__has_top_urls,has_both_competitors__has_bottom_urls,has_both_competitors__has_many_requests,has_both_competitors__has_repeated_last_month,has_both_competitors__has_bottom_types,has_both_competitors__day_or_month_contract,has_urls_1__has_top_urls,has_urls_1__has_requests_1,has_urls_1__has_many_requests,has_urls_1__has_repeated_last_month,has_top_urls__has_bottom_urls,has_top_urls__has_requests_1,has_top_urls__has_bottom_types,has_bottom_urls__has_many_requests,has_bottom_urls__day_or_month_contract,has_requests_1__has_many_requests,has_requests_1__has_top_types,has_requests_1__has_bottom_types,has_bottom_types__day_or_month_contract,visits_pca_1,visits_pca_2,visits_pca_3,visits_pca_4,visits_pca_5,visits_pca_6,visits_pca_7,visits_pca_8,visits_pca_9,visits_pca_10,visits_pca_11,requests_pca_1,requests_pca_2,requests_pca_3,requests_pca_4,requests_pca_5,requests_pca_6,requests_pca_7,requests_pca_8,requests_pca_9,requests_pca_10
7818,0,0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5598244293702691,0.2477372537901729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4440882038220763,-0.08769524452885787,-0.3234449755345985,-0.020765537523179844,0.020800288656539167,-0.025901105722514056,0.0003917636248626564,-0.021858216248776933,-0.025070775143775977,0.003429334925482726,-0.008382773172978319,-0.6071093795577035,0.026797447926504514,-0.17600917346861827,0.011056312374190571,0.001879360195940887,-0.0006167976118137696,-0.0035814064840734316,0.004142864407877193,-0.012554507369316148,0.010682099365652325
7819,0,0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,2.0794415416798357,1.6094379124341003,1,1,1,3.0,6,1,0,0,1,0,0.5663491006139193,0.9338824732632146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.44408820382203273,-0.08769524452880523,-0.3234449755346079,-0.020765537523178997,0.020800288656538272,-0.025901105722514785,0.00039176362485325236,-0.02185821624877868,-0.025070775143775603,0.003429334925492918,-0.008382773172976808,-0.25723926473354514,0.49100984976292683,0.7237173188956515,-0.34950017122832605,0.04939026958709215,-0.1159531040896595,0.8658186555454569,-0.12790888235089937,-0.010406465689819842,0.06561235796792265
7821,0,0,2.639057329615259,3.4011973816621555,1.9459101490553132,1,0,1,1,1.0986122886681096,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.15370070143085884,0.24437918520790414,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.07817156343108393,0.2337394668811108,2.851748811505866,1.0558891019098053,-0.6407568307236827,0.28236123306388866,0.8718549967894207,0.1198818923583756,-0.10439665172961451,0.06201743021796487,0.06028455847641511,-0.6071093795576995,0.02679744792652444,-0.1760091734686161,0.011056312374178156,0.0018793601959427378,-0.0006167976118083169,-0.003581406484072907,0.004142864407874786,-0.012554507369319557,0.010682099365648347
7827,0,0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,0.6931471805599453,0.0,1,0,0,18.0,1,0,0,0,0,0,0.5610409363776058,0.9798779342905535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44408820382204583,-0.08769524452882156,-0.32344497553460416,-0.020765537523181582,0.020800288656540322,-0.02590110572251572,0.0003917636248540351,-0.021858216248777387,-0.025070775143775887,0.0034293349254893323,-0.008382773172976919,-0.6105695806911979,0.027618260053560925,-0.17111093186562365,0.012899010637777595,0.004252465268521239,0.007549525368573192,0.002796033336755513,0.0015152378708157609,-0.01784963523877018,0.008929942331860426
7828,0,1,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5610409363776058,0.2240156507130324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44408820382189024,-0.08769524452864165,-0.3234449755346783,-0.020765537523195272,0.020800288656552767,-0.025901105722520974,0.000391763624824118,-0.02185821624878235,-0.025070775143774853,0.003429334925522142,-0.008382773172975928,-0.6071093795576941,0.026797447926512074,-0.17600917346861705,0.011056312374199264,0.0018793601959412242,-0.0006167976118165157,-0.003581406484073117,0.004142864407875956,-0.01255450736931953,0.010682099365650557
7834,0,0,1.9459101490553132,2.639057329615259,0.0,1,0,1,0,3.295836866004329,1,0,1.0986122886681096,0.0,1,0,0,5.0,1,1,0,0,1,0,0.13840564881173292,0.19000045129548734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07231061856548913,-0.1779937980674129,0.38719041655613745,0.018918783850865137,0.22173429435688533,1.4511794161978293,1.314894026175279,0.08044619214308221,0.08330154149150776,0.2881950813164484,0.029128643226522793,0.32983484794218415,-0.5198824843795613,-0.2962283675382555,-0.043059636308456745,-0.06304752088407524,-0.06214095777921285,0.00813774527527219,0.009551667926735008,0.014221053020406431,0.00830682628269072
7837,0,1,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5603040812828204,0.2449103784071493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4440882038220619,-0.08769524452884409,-0.32344497553463425,-0.020765537523193073,0.020800288656547466,-0.02590110572251941,0.00039176362483789046,-0.021858216248786075,-0.025070775143780595,0.003429334925486955,-0.008382773172977254,-0.6071093795577202,0.026797447926503678,-0.17600917346861908,0.011056312374170948,0.0018793601959580669,-0.0006167976117932215,-0.003581406484071713,0.004142864407867058,-0.012554507369321774,0.010682099365648467
7840,0,0,2.0794415416798357,2.772588722239781,1.0986122886681096,1,0,1,1,0.6931471805599453,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.16963033901322103,0.2477372537901729,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2055563468019542,0.0010329637531029472,2.3003358775759963,0.8696249453812878,-0.5979348688078528,0.2735492735533047,0.9496650758154631,0.03910791262390352,-0.031988336563752794,0.037148957664501984,0.07573733445153631,-0.6071093795577165,0.026797447926516785,-0.17600917346861827,0.011056312374199156,0.0018793601959244332,-0.0006167976118222334,-0.0035814064840774865,0.004142864407878958,-0.012554507369315406,0.010682099365647974
7843,0,0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5514254118653142,0.24180961133651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4440882038220643,-0.08769524452884296,-0.3234449755345959,-0.020765537523179646,0.020800288656538605,-0.02590110572251484,0.0003917636248567649,-0.021858216248777297,-0.02507077514377631,0.0034293349254862705,-0.008382773172978086,-0.6071093795577074,0.02679744792649696,-0.1760091734686123,0.011056312374174747,0.0018793601959488301,-0.0006167976118154993,-0.0035814064840732187,0.004142864407861052,-0.012554507369320777,0.010682099365650344
7847,0,0,1.791759469228055,3.8066624897703196,1.0986122886681096,1,0,1,1,1.6094379124341003,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.1232489979711464,0.2449103784071493,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5532655474104935,-1.1051952221653023,1.5488703820531649,1.670531924877686,0.4871912411956417,0.23317554078678837,0.9860640256834363,0.05224580948723936,-0.370772668642112,-0.6074823306626991,-0.09113408261628696,-0.6071093795577005,0.02679744792650642,-0.17600917346862321,0.011056312374191017,0.0018793601959396426,-0.0006167976118091449,-0.0035814064840715234,0.0041428644078725695,-0.012554507369316735,0.010682099365650635
7851,0,0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5521370252765185,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4440882038220861,-0.08769524452882836,-0.32344497553460855,-0.020765537523152494,0.02080028865652918,-0.02590110572248369,0.00039176362484458704,-0.021858216248773835,-0.02507077514377345,0.0034293349254898757,-0.008382773173001571,-0.6071093795577082,0.02679744792649518,-0.17600917346862582,0.011056312374208215,0.0018793601959294641,-0.0006167976118123019,-0.003581406484069999,0.0041428644078736025,-0.012554507369319625,0.010682099365652648
7854,1,0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5603040812828204,0.2449103784071493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44408820382206254,-0.08769524452884385,-0.3234449755345919,-0.020765537523181773,0.020800288656539927,-0.02590110572251642,0.00039176362485633263,-0.021858216248778137,-0.025070775143776862,0.003429334925486743,-0.008382773172977196,-0.6071093795577037,0.026797447926504528,-0.17600917346861833,0.011056312374190592,0.0018793601959399113,-0.0006167976118116301,-0.003581406484072046,0.004142864407875474,-0.012554507369317175,0.010682099365649851
7856,0,0,2.639057329615259,3.332204510175204,0.0,1,0,1,0,2.0794415416798357,1,0,1.0986122886681096,0.0,1,0,0,33.0,2,0,0,0,1,0,0.15353013380040806,0.11743494131855589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8678265868506387,-0.6586353095051418,0.4795157269206413,-1.7645486855775407,0.5926740117487869,-0.7724787449345477,1.037014414965354,-0.1748072939238707,0.12955929136326247,0.25110604389628016,0.7779513501655833,0.01974902762137702,-0.34033527333018865,-0.2688387356317622,-0.009555260269930177,0.6187932433057569,0.016071374162325836,-0.006899231797721831,0.03610801697971745,-0.054356633124006265,0.0610431449825078
7865,0,0,0.6931471805599453,5.2832037287379885,3.8918202981106265,1,0,1,1,0.6931471805599453,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.6938582527638966,0.25194130562496175,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20055818782819926,2.3192337827465774,0.07503887915586296,0.48637204989632005,0.0717707586709206,0.005382082935253513,-0.12601792512988033,-2.8835395985968777,4.726864728486237,-1.9617497357972178,-0.0614370450640565,-0.6071093795577094,0.02679744792649746,-0.1760091734686007,0.011056312374178876,0.0018793601959389869,-0.0006167976118143673,-0.0035814064840732824,0.004142864407874929,-0.012554507369315389,0.010682099365649352
7868,0,1,2.302585092994046,2.3978952727983707,1.0986122886681096,1,0,1,1,1.791759469228055,1,0,0.6931471805599453,0.0,1,0,0,45.0,1,0,0,0,1,0,0.16458703925427384,0.48179569280067686,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.29540392648528857,-0.04107588314458556,1.1867609729758726,0.27570556343214736,-0.0549733344870068,0.06235679746599221,0.011009861206989645,0.0006392923602377594,0.012891336750447692,-0.14316165794955582,0.7371239943788324,-0.3283145959126468,0.531969844214077,-0.14303766996316977,-0.370507359947017,0.010297841748927677,0.011621633848457238,-0.016298607372283874,0.010323007532685106,-0.024822719820174817,0.003007196500572184
7873,0,0,0.0,0.6931471805599453,0.0,1,0,0,0,3.4011973816621555,0,0,1.6094379124341003,0.6931471805599453,1,1,0,4.0,4,0,0,0,1,0,0.22825291267241718,0.6239795056327907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4177037734380895,-0.07502354398811631,-0.05292720104422699,0.1062939019003341,-0.129620438531944,0.08589422633432094,0.5833104013093684,0.06385203414718085,0.001049172345344463,0.018158902381028578,0.014050559926024088,-0.3306683813946088,0.29072695321355807,0.5768489139940595,0.6208684246364117,-0.0008643403031148531,-0.0856105906954262,-0.10766894511875884,-0.09189666855145556,-0.0881240095786261,0.011824990993892294
7875,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0,0,1,1.6094379124341003,1,0,0.6931471805599453,0.0,1,0,0,27.0,1,0,0,0,1,0,0.22401146380753315,0.19000045129548734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.39245647332307176,-0.07150862188646744,0.26530828993839883,0.141774992212381,-0.026503955881616165,-0.04421191867442562,-0.2991199201125438,-0.09210119516122531,-0.054976053811148486,-0.0008946655407677448,-0.004046731783543276,-0.015963388990981025,-0.3181191870458244,-0.25185903995754966,-0.023087049792444445,-0.03908494088402516,-0.03943422082491544,0.0038125550475198427,0.007555439479143565,0.004338990349103026,0.00918346890476044
7885,0,1,0.0,0.6931471805599453,0.6931471805599453,1,0,0,1,1.6094379124341003,0,0,2.302585092994046,0.0,1,0,1,16.0,5,1,0,1,1,0,0.17511903931860232,0.38524528085613197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.44285691646909453,-0.0761654229292533,-0.32773291457257425,-0.017991384720404204,0.025259936446864844,-0.027658425960727852,0.00143788059615353,-0.02244891119234723,-0.010269088645428352,0.030057225354514168,-0.01239920504188615,0.03951836043359652,0.696884117449894,1.6537192110220462,0.2729924555158183,0.008821138620986756,-0.07581662792807675,-0.267661667144989,-0.3774561235877766,-0.16620042702419874,0.10744191962742079
7886,0,0,0.6931471805599453,2.5649493574615367,0.0,1,0,1,0,2.0794415416798357,1,0,0.6931471805599453,0.0,1,0,0,34.0,1,0,0,0,1,0,0.16555783863439455,0.44595442264995244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7109608259297087,-0.5736966024736317,0.1352391420394108,-0.2447239660901995,-0.5333571865472418,-0.012001798371917033,-0.3730338588398388,-0.057489225534523715,-0.05910695500343294,-0.07004798185449487,-0.02435449576798993,-0.328314595912656,0.5319698442140816,-0.14303766996319262,-0.3705073599470199,0.010297841748928407,0.01162163384846453,-0.016298607372280248,0.010323007532687589,-0.024822719820173415,0.0030071965005746748
7887,0,0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,1.6094379124341003,0.0,1,0,0,15.0,2,1,0,1,1,0,0.5610409363776058,0.2645723352002359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4440882038220662,-0.0876952445288423,-0.3234449755345984,-0.02076553752317855,0.020800288656537415,-0.025901105722513817,0.0003917636248579538,-0.021858216248782935,-0.02507077514377863,0.0034293349254859353,-0.008382773172979651,0.7906105574163499,-0.3470907301221242,-0.3424002796855577,0.5178573171387356,-0.10079737440364647,-0.0629187102931842,0.011354937113010926,0.009627212440107875,-0.006638865168300774,0.01404074555562632
7894,0,0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,1.3862943611198906,0.0,1,0,0,19.0,1,1,0,1,1,0,0.5603040812828204,0.19000045129548734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4440882038220683,-0.08769524452883501,-0.3234449755346013,-0.020765537523181384,0.0208002886565382,-0.02590110572251371,0.00039176362485915465,-0.021858216248776888,-0.025070775143774728,0.0034293349254873634,-0.008382773172985851,0.5751826015757135,-0.6630358220181392,-0.327708906446479,-0.05723041195907976,-0.08004924196398291,-0.07825164403803038,0.011206516579113344,0.01096801455041514,0.02123248806752667,0.007684838443863773
7897,0,0,0.6931471805599453,3.8066624897703196,3.6888794541139363,1,0,1,1,1.3862943611198906,1,0,1.791759469228055,0.0,1,0,0,25.0,3,1,0,0,1,0,0.17786353563834392,0.5068293328753805,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.32267943058676,-1.2409286518459375,-0.02377056009877206,-0.7918459632143732,-1.2158329706180295,0.020015646962903123,-0.49202566960442723,0.019519651797603833,-0.06198053015258045,-0.2333197353997559,-0.033411224824216865,0.12995777759923774,1.0638224015931617,0.8985219473504568,0.026518608423204998,0.03514124502085109,-0.17161623697552714,-0.14925236039773504,-0.06269621153726963,-0.09633744392707766,-0.02485013627998165
7898,0,0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5603040812828204,0.2449103784071493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44408820382205844,-0.08769524452884386,-0.32344497553460216,-0.020765537523172808,0.02080028865653033,-0.025901105722527212,0.0003917636248572913,-0.021858216248774612,-0.025070775143775644,0.003429334925485344,-0.008382773172977752,-0.6071093795577164,0.02679744792650719,-0.1760091734686222,0.011056312374184571,0.0018793601959399252,-0.0006167976118094029,-0.0035814064840708837,0.004142864407874354,-0.01255450736931953,0.010682099365652896
7899,0,1,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5598244293702691,0.2477372537901729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4440882038220732,-0.0876952445288548,-0.32344497553459856,-0.020765537523180628,0.020800288656539923,-0.025901105722515673,0.0003917636248576105,-0.02185821624877631,-0.02507077514378038,0.0034293349254902214,-0.008382773172977384,-0.6071093795577223,0.02679744792651266,-0.17600917346861808,0.01105631237418824,0.001879360195942228,-0.0006167976118126522,-0.0035814064840735695,0.0041428644078748385,-0.01255450736930952,0.010682099365647523
7905,0,0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,3.091042453358316,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.22973930375735413,0.2477372537901729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3924564733230801,-0.07150862188646456,0.2653082899383887,0.14177499221238266,-0.02650395588161468,-0.04421191867442291,-0.29911992011253385,-0.09210119516122708,-0.05497605381114436,-0.0008946655407619264,-0.0040467317835373925,-0.6071093795576797,0.026797447926491014,-0.1760091734686161,0.011056312374190401,0.0018793601959447295,-0.0006167976118137481,-0.003581406484072528,0.004142864407874171,-0.01255450736931548,0.010682099365650646
